2018-07-31 00:18:50 | INFO  | Controller.java:68 | try initialize start properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:27:22 | INFO  | Controller.java:85 | load all properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:27:22 | INFO  | Controller.java:232 | set on close operation
2018-07-31 12:27:36 | INFO  | Controller.java:115 | try save properties to file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:27:36 | INFO  | Controller.java:124 | start save properties
2018-07-31 12:27:36 | INFO  | Controller.java:127 | property saved
2018-07-31 12:27:41 | INFO  | Controller.java:136 | Start button click
2018-07-31 12:27:41 | INFO  | Controller.java:210 | try parse userId from: https://vk.com/id499375064 with service token = 64a09f1364a09f1364a09f13a364c5f024664a064a09f133fff1fb4d3263999135c20bf
2018-07-31 12:27:41 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/users.get		147
2018-07-31 12:27:41 | INFO  | Controller.java:220 | get userId = 499375064
2018-07-31 12:27:41 | INFO  | Controller.java:182 | try get token from string: https://oauth.vk.com/blank.html#access_token=a42094bee1af62d33634497f92a75dbaafcfd5cbfd1cf7d9e4fe26336068b235ce290966ddb8716ba1d6a&expires_in=0&user_id=499375064&state=123456
2018-07-31 12:27:41 | INFO  | Controller.java:191 | try validate token: a42094bee1af62d33634497f92a75dbaafcfd5cbfd1cf7d9e4fe26336068b235ce290966ddb8716ba1d6a and userId: 499375064
2018-07-31 12:27:41 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.get		52
2018-07-31 12:27:42 | INFO  | Controller.java:196 | token fine
2018-07-31 12:27:42 | INFO  | CleanManager.java:41 | Cleaning is starting
2018-07-31 12:27:42 | INFO  | CleanManager.java:43 | Cleaning the wall
2018-07-31 12:27:42 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.get		45
2018-07-31 12:27:42 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.delete		41
2018-07-31 12:27:42 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.delete		57
2018-07-31 12:27:42 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.delete		46
2018-07-31 12:27:42 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.delete		166
2018-07-31 12:27:42 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/photos.get		30
2018-07-31 12:27:42 | ERROR | ApiRequest.java:93 | API error
com.vk.api.sdk.exceptions.ApiParamException: One of the parameters specified was missing or invalid (100): One of the parameters specified was missing or invalid: album_id is invalid
	at com.vk.api.sdk.exceptions.ExceptionMapper.parseException(ExceptionMapper.java:103) ~[sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.executeWithoutRetry(ApiRequest.java:91) [sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.execute(ApiRequest.java:66) [sdk-0.5.6.jar:?]
	at ru.vanishBot.CleanManager.run(CleanManager.java:59) [classes/:?]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [?:1.8.0_144]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_144]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_144]
2018-07-31 12:27:45 | INFO  | Controller.java:174 | click stop button. Try canceled task
2018-07-31 12:32:14 | INFO  | Controller.java:68 | try initialize start properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:32:14 | INFO  | Controller.java:73 | load vkId properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:32:14 | INFO  | Controller.java:76 | load token properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:32:14 | INFO  | Controller.java:79 | load idApp properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:32:14 | INFO  | Controller.java:82 | load serviceKey properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:32:14 | INFO  | Controller.java:85 | load all properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:32:14 | INFO  | Controller.java:232 | set on close operation
2018-07-31 12:32:19 | INFO  | Controller.java:136 | Start button click
2018-07-31 12:32:19 | INFO  | Controller.java:210 | try parse userId from: https://vk.com/id499375064 with service token = 64a09f1364a09f1364a09f13a364c5f024664a064a09f133fff1fb4d3263999135c20bf
2018-07-31 12:32:19 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/users.get		151
2018-07-31 12:32:19 | INFO  | Controller.java:220 | get userId = 499375064
2018-07-31 12:32:19 | INFO  | Controller.java:182 | try get token from string: https://oauth.vk.com/blank.html#access_token=a42094bee1af62d33634497f92a75dbaafcfd5cbfd1cf7d9e4fe26336068b235ce290966ddb8716ba1d6a&expires_in=0&user_id=499375064&state=123456
2018-07-31 12:32:19 | INFO  | Controller.java:191 | try validate token: a42094bee1af62d33634497f92a75dbaafcfd5cbfd1cf7d9e4fe26336068b235ce290966ddb8716ba1d6a and userId: 499375064
2018-07-31 12:32:19 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.get		53
2018-07-31 12:32:19 | INFO  | Controller.java:196 | token fine
2018-07-31 12:32:19 | INFO  | CleanManager.java:41 | Cleaning is starting
2018-07-31 12:32:19 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/photos.get		20
2018-07-31 12:32:19 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/photos.get		22
2018-07-31 12:32:19 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/photos.get		26
2018-07-31 12:32:19 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/photos.delete		147
2018-07-31 12:32:19 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/photos.delete		130
2018-07-31 12:32:27 | INFO  | Controller.java:174 | click stop button. Try canceled task
2018-07-31 12:44:38 | INFO  | Controller.java:68 | try initialize start properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:44:38 | INFO  | Controller.java:73 | load vkId properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:44:38 | INFO  | Controller.java:76 | load token properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:44:38 | INFO  | Controller.java:79 | load idApp properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:44:38 | INFO  | Controller.java:82 | load serviceKey properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:44:38 | INFO  | Controller.java:85 | load all properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:44:38 | INFO  | Controller.java:232 | set on close operation
2018-07-31 12:44:43 | INFO  | Controller.java:136 | Start button click
2018-07-31 12:44:43 | INFO  | Controller.java:210 | try parse userId from: https://vk.com/id499375064 with service token = 64a09f1364a09f1364a09f13a364c5f024664a064a09f133fff1fb4d3263999135c20bf
2018-07-31 12:44:43 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/users.get		152
2018-07-31 12:44:43 | INFO  | Controller.java:220 | get userId = 499375064
2018-07-31 12:44:43 | INFO  | Controller.java:182 | try get token from string: https://oauth.vk.com/blank.html#access_token=a42094bee1af62d33634497f92a75dbaafcfd5cbfd1cf7d9e4fe26336068b235ce290966ddb8716ba1d6a&expires_in=0&user_id=499375064&state=123456
2018-07-31 12:44:43 | INFO  | Controller.java:191 | try validate token: a42094bee1af62d33634497f92a75dbaafcfd5cbfd1cf7d9e4fe26336068b235ce290966ddb8716ba1d6a and userId: 499375064
2018-07-31 12:44:43 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.get		51
2018-07-31 12:44:43 | INFO  | Controller.java:196 | token fine
2018-07-31 12:44:43 | INFO  | CleanManager.java:42 | Cleaning is starting
2018-07-31 12:44:43 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.get		26
2018-07-31 12:44:43 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.leave		103
2018-07-31 12:44:43 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.leave		80
2018-07-31 12:44:43 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.leave		78
2018-07-31 12:44:43 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.leave		96
2018-07-31 12:44:43 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.leave		97
2018-07-31 12:44:43 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.leave		74
2018-07-31 12:44:44 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.leave		307
2018-07-31 12:44:44 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.leave		19
2018-07-31 12:44:44 | ERROR | ApiRequest.java:93 | API error
com.vk.api.sdk.exceptions.ApiTooManyException: Too many requests per second (6): Too many requests per second
	at com.vk.api.sdk.exceptions.ExceptionMapper.parseException(ExceptionMapper.java:21) ~[sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.executeWithoutRetry(ApiRequest.java:91) [sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.execute(ApiRequest.java:66) [sdk-0.5.6.jar:?]
	at ru.vanishBot.CleanManager.run(CleanManager.java:77) [classes/:?]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [?:1.8.0_144]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_144]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_144]
2018-07-31 12:46:10 | INFO  | Controller.java:174 | click stop button. Try canceled task
2018-07-31 12:46:37 | INFO  | Controller.java:68 | try initialize start properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:46:37 | INFO  | Controller.java:73 | load vkId properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:46:37 | INFO  | Controller.java:76 | load token properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:46:37 | INFO  | Controller.java:79 | load idApp properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:46:37 | INFO  | Controller.java:82 | load serviceKey properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:46:37 | INFO  | Controller.java:85 | load all properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 12:46:37 | INFO  | Controller.java:232 | set on close operation
2018-07-31 12:46:43 | INFO  | Controller.java:136 | Start button click
2018-07-31 12:46:43 | INFO  | Controller.java:210 | try parse userId from: https://vk.com/id499375064 with service token = 64a09f1364a09f1364a09f13a364c5f024664a064a09f133fff1fb4d3263999135c20bf
2018-07-31 12:46:44 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/users.get		406
2018-07-31 12:46:44 | INFO  | Controller.java:220 | get userId = 499375064
2018-07-31 12:46:44 | INFO  | Controller.java:182 | try get token from string: https://oauth.vk.com/blank.html#access_token=a42094bee1af62d33634497f92a75dbaafcfd5cbfd1cf7d9e4fe26336068b235ce290966ddb8716ba1d6a&expires_in=0&user_id=499375064&state=123456
2018-07-31 12:46:44 | INFO  | Controller.java:191 | try validate token: a42094bee1af62d33634497f92a75dbaafcfd5cbfd1cf7d9e4fe26336068b235ce290966ddb8716ba1d6a and userId: 499375064
2018-07-31 12:46:44 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.get		50
2018-07-31 12:46:44 | INFO  | Controller.java:196 | token fine
2018-07-31 12:46:44 | INFO  | CleanManager.java:42 | Cleaning is starting
2018-07-31 12:46:44 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.get		24
2018-07-31 12:46:44 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.leave		217
2018-07-31 12:46:44 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/groups.leave		176
2018-07-31 12:46:47 | INFO  | Controller.java:174 | click stop button. Try canceled task
2018-07-31 13:32:19 | INFO  | Controller.java:68 | try initialize start properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:32:19 | INFO  | Controller.java:73 | load vkId properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:32:19 | INFO  | Controller.java:76 | load token properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:32:19 | INFO  | Controller.java:79 | load idApp properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:32:19 | INFO  | Controller.java:82 | load serviceKey properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:32:19 | INFO  | Controller.java:85 | load all properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:32:19 | INFO  | Controller.java:232 | set on close operation
2018-07-31 13:33:39 | INFO  | Controller.java:115 | try save properties to file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:33:39 | INFO  | Controller.java:124 | start save properties
2018-07-31 13:33:39 | INFO  | Controller.java:127 | property saved
2018-07-31 13:33:52 | INFO  | Controller.java:136 | Start button click
2018-07-31 13:33:52 | INFO  | Controller.java:210 | try parse userId from: https://vk.com/m.golovleva with service token = ab021806ab021806ab021806a2ab6768c5aab02ab021806f06222af58b9a4ff56b2ee9f
2018-07-31 13:33:52 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/users.get		386
2018-07-31 13:33:52 | INFO  | Controller.java:220 | get userId = 30234771
2018-07-31 13:33:52 | INFO  | Controller.java:182 | try get token from string: https://oauth.vk.com/authorize?client_id=6648003&display=page&redirect_uri=https://oauth.vk.com/blank.html&scope=photos,wall,groups,messages,offline&response_type=token&v=5.68&state=123456
2018-07-31 13:33:52 | INFO  | Controller.java:246 | add error alert with text: No valid token
2018-07-31 13:34:16 | INFO  | Controller.java:115 | try save properties to file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:34:16 | INFO  | Controller.java:124 | start save properties
2018-07-31 13:34:16 | INFO  | Controller.java:127 | property saved
2018-07-31 13:34:20 | INFO  | Controller.java:136 | Start button click
2018-07-31 13:34:20 | INFO  | Controller.java:210 | try parse userId from: https://vk.com/m.golovleva with service token = ab021806ab021806ab021806a2ab6768c5aab02ab021806f06222af58b9a4ff56b2ee9f
2018-07-31 13:34:20 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/users.get		21
2018-07-31 13:34:20 | INFO  | Controller.java:220 | get userId = 30234771
2018-07-31 13:34:20 | INFO  | Controller.java:182 | try get token from string: https://oauth.vk.com/blank.html#access_token=4998a907b5c859f38f92c7eb64add0f86cde76503ef7d3c063d44fac7331b1aefb9c46df35d21bb4efc9d&expires_in=0&user_id=30234771&state=123456
2018-07-31 13:34:20 | INFO  | Controller.java:191 | try validate token: 4998a907b5c859f38f92c7eb64add0f86cde76503ef7d3c063d44fac7331b1aefb9c46df35d21bb4efc9d and userId: 30234771
2018-07-31 13:34:21 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.get		75
2018-07-31 13:34:21 | INFO  | Controller.java:196 | token fine
2018-07-31 13:34:21 | INFO  | CleanManager.java:46 | Cleaning is starting
2018-07-31 13:34:21 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/messages.get		21
2018-07-31 13:34:21 | ERROR | ApiRequest.java:93 | API error
com.vk.api.sdk.exceptions.ApiParamException: One of the parameters specified was missing or invalid (100): One of the parameters specified was missing or invalid: all values except 8 are deprecated for 'filter' parameter
	at com.vk.api.sdk.exceptions.ExceptionMapper.parseException(ExceptionMapper.java:103) ~[sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.executeWithoutRetry(ApiRequest.java:91) [sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.execute(ApiRequest.java:66) [sdk-0.5.6.jar:?]
	at ru.vanishBot.CleanManager.run(CleanManager.java:92) [classes/:?]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [?:1.8.0_144]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_144]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_144]
2018-07-31 13:34:47 | INFO  | Controller.java:115 | try save properties to file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:34:47 | INFO  | Controller.java:124 | start save properties
2018-07-31 13:34:47 | INFO  | Controller.java:127 | property saved
2018-07-31 13:36:01 | INFO  | Controller.java:68 | try initialize start properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:01 | INFO  | Controller.java:73 | load vkId properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:01 | INFO  | Controller.java:76 | load token properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:01 | INFO  | Controller.java:79 | load idApp properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:01 | INFO  | Controller.java:82 | load serviceKey properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:01 | INFO  | Controller.java:85 | load all properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:01 | INFO  | Controller.java:232 | set on close operation
2018-07-31 13:36:09 | INFO  | Controller.java:136 | Start button click
2018-07-31 13:36:09 | INFO  | Controller.java:210 | try parse userId from: https://vk.com/m.golovleva with service token = ab021806ab021806ab021806a2ab6768c5aab02ab021806f06222af58b9a4ff56b2ee9f
2018-07-31 13:36:09 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/users.get		155
2018-07-31 13:36:10 | INFO  | Controller.java:220 | get userId = 30234771
2018-07-31 13:36:10 | INFO  | Controller.java:182 | try get token from string: https://oauth.vk.com/blank.html#access_token=4998a907b5c859f38f92c7eb64add0f86cde76503ef7d3c063d44fac7331b1aefb9c46df35d21bb4efc9d&expires_in=0&user_id=30234771&state=123456
2018-07-31 13:36:10 | INFO  | Controller.java:191 | try validate token: 4998a907b5c859f38f92c7eb64add0f86cde76503ef7d3c063d44fac7331b1aefb9c46df35d21bb4efc9d and userId: 30234771
2018-07-31 13:36:10 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.get		141
2018-07-31 13:36:10 | INFO  | Controller.java:196 | token fine
2018-07-31 13:36:10 | INFO  | CleanManager.java:46 | Cleaning is starting
2018-07-31 13:36:10 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/messages.get		23
2018-07-31 13:36:10 | ERROR | ApiRequest.java:93 | API error
com.vk.api.sdk.exceptions.ApiParamException: One of the parameters specified was missing or invalid (100): One of the parameters specified was missing or invalid: count should be less than 200
	at com.vk.api.sdk.exceptions.ExceptionMapper.parseException(ExceptionMapper.java:103) ~[sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.executeWithoutRetry(ApiRequest.java:91) [sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.execute(ApiRequest.java:66) [sdk-0.5.6.jar:?]
	at ru.vanishBot.CleanManager.run(CleanManager.java:92) [classes/:?]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [?:1.8.0_144]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_144]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_144]
2018-07-31 13:36:26 | INFO  | Controller.java:174 | click stop button. Try canceled task
2018-07-31 13:36:39 | INFO  | Controller.java:68 | try initialize start properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:39 | INFO  | Controller.java:73 | load vkId properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:39 | INFO  | Controller.java:76 | load token properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:39 | INFO  | Controller.java:79 | load idApp properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:39 | INFO  | Controller.java:82 | load serviceKey properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:39 | INFO  | Controller.java:85 | load all properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:36:39 | INFO  | Controller.java:232 | set on close operation
2018-07-31 13:36:48 | INFO  | Controller.java:136 | Start button click
2018-07-31 13:36:48 | INFO  | Controller.java:210 | try parse userId from: https://vk.com/m.golovleva with service token = ab021806ab021806ab021806a2ab6768c5aab02ab021806f06222af58b9a4ff56b2ee9f
2018-07-31 13:36:48 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/users.get		154
2018-07-31 13:36:48 | INFO  | Controller.java:220 | get userId = 30234771
2018-07-31 13:36:48 | INFO  | Controller.java:182 | try get token from string: https://oauth.vk.com/blank.html#access_token=4998a907b5c859f38f92c7eb64add0f86cde76503ef7d3c063d44fac7331b1aefb9c46df35d21bb4efc9d&expires_in=0&user_id=30234771&state=123456
2018-07-31 13:36:48 | INFO  | Controller.java:191 | try validate token: 4998a907b5c859f38f92c7eb64add0f86cde76503ef7d3c063d44fac7331b1aefb9c46df35d21bb4efc9d and userId: 30234771
2018-07-31 13:36:48 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.get		83
2018-07-31 13:36:48 | INFO  | Controller.java:196 | token fine
2018-07-31 13:36:48 | INFO  | CleanManager.java:46 | Cleaning is starting
2018-07-31 13:36:48 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/messages.get		21
2018-07-31 13:36:48 | ERROR | ApiRequest.java:93 | API error
com.vk.api.sdk.exceptions.ApiParamException: One of the parameters specified was missing or invalid (100): One of the parameters specified was missing or invalid: all values except 8 are deprecated for 'filter' parameter
	at com.vk.api.sdk.exceptions.ExceptionMapper.parseException(ExceptionMapper.java:103) ~[sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.executeWithoutRetry(ApiRequest.java:91) [sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.execute(ApiRequest.java:66) [sdk-0.5.6.jar:?]
	at ru.vanishBot.CleanManager.run(CleanManager.java:92) [classes/:?]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [?:1.8.0_144]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_144]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_144]
2018-07-31 13:36:59 | INFO  | Controller.java:174 | click stop button. Try canceled task
2018-07-31 13:49:56 | INFO  | Controller.java:68 | try initialize start properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:49:56 | INFO  | Controller.java:73 | load vkId properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:49:56 | INFO  | Controller.java:76 | load token properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:49:56 | INFO  | Controller.java:79 | load idApp properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:49:56 | INFO  | Controller.java:82 | load serviceKey properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:49:56 | INFO  | Controller.java:85 | load all properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 13:49:56 | INFO  | Controller.java:232 | set on close operation
2018-07-31 13:50:02 | INFO  | Controller.java:136 | Start button click
2018-07-31 13:50:02 | INFO  | Controller.java:210 | try parse userId from: https://vk.com/m.golovleva with service token = ab021806ab021806ab021806a2ab6768c5aab02ab021806f06222af58b9a4ff56b2ee9f
2018-07-31 13:50:03 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/users.get		167
2018-07-31 13:50:03 | INFO  | Controller.java:220 | get userId = 30234771
2018-07-31 13:50:03 | INFO  | Controller.java:182 | try get token from string: https://oauth.vk.com/blank.html#access_token=4998a907b5c859f38f92c7eb64add0f86cde76503ef7d3c063d44fac7331b1aefb9c46df35d21bb4efc9d&expires_in=0&user_id=30234771&state=123456
2018-07-31 13:50:03 | INFO  | Controller.java:191 | try validate token: 4998a907b5c859f38f92c7eb64add0f86cde76503ef7d3c063d44fac7331b1aefb9c46df35d21bb4efc9d and userId: 30234771
2018-07-31 13:50:03 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/wall.get		67
2018-07-31 13:50:03 | INFO  | Controller.java:196 | token fine
2018-07-31 13:50:03 | INFO  | CleanManager.java:46 | Cleaning is starting
2018-07-31 13:50:03 | INFO  | HttpTransportClient.java:171 | Request: https://api.vk.com/method/messages.get		23
2018-07-31 13:50:03 | ERROR | ApiRequest.java:93 | API error
com.vk.api.sdk.exceptions.ApiParamException: One of the parameters specified was missing or invalid (100): One of the parameters specified was missing or invalid: all values except 8 are deprecated for 'filter' parameter
	at com.vk.api.sdk.exceptions.ExceptionMapper.parseException(ExceptionMapper.java:103) ~[sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.executeWithoutRetry(ApiRequest.java:91) [sdk-0.5.6.jar:?]
	at com.vk.api.sdk.client.ApiRequest.execute(ApiRequest.java:66) [sdk-0.5.6.jar:?]
	at ru.vanishBot.CleanManager.run(CleanManager.java:92) [classes/:?]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [?:1.8.0_144]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_144]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_144]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_144]
2018-07-31 13:50:06 | INFO  | Controller.java:174 | click stop button. Try canceled task
2018-07-31 14:57:12 | INFO  | Controller.java:68 | try initialize start properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 14:57:12 | INFO  | Controller.java:73 | load vkId properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 14:57:12 | INFO  | Controller.java:76 | load token properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 14:57:12 | INFO  | Controller.java:79 | load idApp properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 14:57:12 | INFO  | Controller.java:82 | load serviceKey properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 14:57:12 | INFO  | Controller.java:85 | load all properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 14:57:12 | INFO  | Controller.java:232 | set on close operation
2018-07-31 14:57:45 | INFO  | Controller.java:68 | try initialize start properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 14:57:45 | INFO  | Controller.java:73 | load vkId properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 14:57:45 | INFO  | Controller.java:76 | load token properties from file: C:\Users\mkach_000\vanish\property.properties
2018-07-31 14:57:45 | INFO  | Controller.java:79 | load idApp properties from file: C:\Users\mkach_000\vanish\property.properties
